,1092660,,,,,,Reviews,
165405735,schinese,2024.04.15 16:56,✅,✅,0.5617320538,4,"相信大家对《层层恐惧》这款恐怖游戏都不算陌生，本作《女巫布莱尔》就出自《层层恐惧》的开发商之手，《层层恐惧》初代我已经在好几年前就通关过了，说实话，给我留下的印象比较一般，就是一个有恐怖元素的步行模拟器而已，这次通关本作之后，相比于《层层恐惧》我觉得还是稍微有一些些进步的

本作的画面对我来说，是个加分项，表现力真的相当棒，森林场景的效果营造的相当到位，最出色的就是光影效果，还有建模素材都很精致，唯一一个缺点就是，白天场景的景深有点难绷，太破坏代入感了，但好在本作的白天场景并不多，而黑暗场景那画面就相当完美了，还有一点对于我来说的缺点，就是本作虽然支持21比9的分辨率，但其实是通过上下切割16比9的分辨率来达到21比9的效果的，也就是说损失了一些画面内容，但如果在21比9的屏幕上使用16比9的分辨率，画面又会被拉伸，所以没得选，只能仍受被切割过的画面游玩了，当然，大部分人都是16比9的屏幕，所以这点不是什么大问题，哦对，还有一个对3D眩晕症患者非常不友好的缺点，就是本作的默认FOV真的低到令人发指，再加上本作乱七八糟的视觉扭曲特效太多了，非常容易晕3D，不过修改FOV还是很简单的，问题不大

画面是本作的加分项，但优化就是扣分项了，首先总体来说问题不大，但是有不少的场景掉帧都比较严重，相差了差不多有50%的帧数，一个2019年的游戏，4K全高画质，居然有的场景我只能跑80帧左右，是挺难接受的（i5 13600KF RTX4090 32G），还有就是很多玩家肯定都遇到，在steam启动游戏的时候，没反应，游戏无法启动，这是因为win11的关系，网上有解决办法，非常简单

剧情方面说实话，神神叨叨的，由于没看过原著，所以我只看出了个大概，应该是有多结局的，但多结局比较敷衍，就是单纯的靠文字去描述结局，不过不管怎么说，剧情悬疑氛围那是相当棒的，马马虎虎还能接受吧

开头说了，《层层恐惧》就是一个带有恐怖元素的步行模拟器，而本作呢，在这个基础上，加入了微量的战斗内容和解谜内容，说实话，其实还是个步行模拟器，但起码可玩性高了一些，反正那个录像带的解谜方式，我是相当喜欢的，非常有意思，至于恐怖嘛，我是没什么感觉，《层层恐惧》没觉得恐怖，本作我也没觉得恐怖，当然由于场景大多数时候都非常黑暗，路痴玩家比较容易迷路，可能会稍微有点慌吧，反正在可玩性方面，也比较一般，算是还过去的水平，我觉得比较大的槽点就是，最后一关的屋子场景，太拖沓，场景太重复了，有点无聊，前期倒还算好

综上所述，我觉得本作是《层层恐惧》的一个加强版吧，稍微有些进步，如果你不喜欢《层层恐惧》大概率也不会喜欢本作的，如果喜欢《层层恐惧》的话，那不妨来试试本作，万一就对上胃口了呢，是吧",
165366261,polish,2024.04.14 23:33,✅,✅,0.5,0,sram,
165304099,brazilian,2024.04.13 23:52,✅,✅,0.5,0,meio paia,
165302083,brazilian,2024.04.13 23:16,✅,✅,0.5,0,"acabou com o meu mental, recomendo.
",
165263045,russian,2024.04.13 07:42,✅,✅,0.5432768464,4,"Спустя 5 лет после релиза данной игры я решил всё таки пройти её полностью и впервые после Resident Evill Revelations у меня произошёл ""Не переобулся а повзрослел"" момент 
Ровно 5 лет назад запустив её я подумал
""Боже какой же мусор""
Мыло,низкий фреймрейт,вязкое управление меня мягко сказать это ввело в ступор и я дропнул игру
Я знал про сюжет и концовки,и меня они тоже не вводили в желание может пройти
В итоге вчера я решил дать шанс и не пожалел. Ну и заодно я пересмотрел первый фильм для большей атмосферности.
Геймплей: Он не сильно отличается от обычной игры от ""Bloober Team"" но телефон и собака, и ещё камера довольно разнообразили рутину ходьбы 
И что меня крайне удивило,можно дать отпор нечисти фонариком но это ведёт к плохой концовки к моему cyка сожалению.
Атмосфера: Боже впервые не Японский хоррор меня напугал,звуковое оформление просто шикарное, ты слышишь каждую веточку,каждый шелущащий кустик и это дополнительно играет на твоём очке 
Еще что мне понравилось они избежали невидимые стены,и просто взяли из фильма идею того что лес тебя просто так не отпустит, и ты будешь проделать круги и по началу это введёт в ступор но,после восхищение что разработчики взяли лучшее 
Что еще понравилось это монстры деревья и детально воссозданый дом из фильма, где все студенты коньки двинули.
Механика камеры с тем что она влияет на всё вокруг, что происходило в прошлом но происходит теперь прямо перед тобой, и благодоря этому можно выловить улики.
Я не буду вдоваться то как будут происходить глюки и ведения ведь,это будет спойлером поэтому пройдите сами)
Сюжета мы касаться из за этого не будем.
Итог: Ставлю 7.5 из 10 из за некоторых шероховатостей и от части прoeбaнoго потенциала.",
165246561,russian,2024.04.13 01:09,✅,✅,0.5,0,страшилямба,
165246087,english,2024.04.13 01:00,✅,❌,0.5,0,farded and shidded,farded and shidded
165239792,spanish,2024.04.12 23:13,✅,❌,0.5,0,UN JUEGO increble no te esperas todo muy recomendo,
165234155,english,2024.04.12 21:43,✅,✅,0.5258620381,3,"Trapped in the woods is clearly what you’ll wandering around in a lot, and that’s fine because the atmosphere is beautiful. Graphics are great. 

Don’t expect the dog to be your guide and show you where to go. You have to still be the main character that wanders around figuring it out. 

10/10.","Trapped in the woods is clearly what you’ll wandering around in a lot, and that’s fine because the atmosphere is beautiful. Graphics are great. 

Don’t expect the dog to be your guide and show you where to go. You have to still be the main character that wanders around figuring it out. 

10/10."
165210313,english,2024.04.12 15:22,✅,✅,0.5,0,keep getting lost,keep getting lost
165162929,english,2024.04.11 23:18,✅,✅,0.5036764741,1,"Thanks for making me sad.
Beautiful game. Masterpiece. Love it.","Thanks for making me sad.
Beautiful game. Masterpiece. Love it."
165108357,english,2024.04.11 06:41,✅,✅,0.4777070284,0," The game turned out to be quite interesting. It feels that the developer tried his best to bring this story to life. I especially loved the house at the end, a complete replica of the house from the movie."," The game turned out to be quite interesting. It feels that the developer tried his best to bring this story to life. I especially loved the house at the end, a complete replica of the house from the movie."
165105007,english,2024.04.11 05:30,❌,✅,0.5837371945,7,"First half, great and overall very atmospheric!! Plus, how cute is Bullet? 

Then the second half, it turns to crap. I just wanted the game to be over with.. I got so disorientated I had to look up a walk-through to see what I was suppose to be looking out for..

I say that if it's on sale, get it and try it but don't pay full price for it.","First half, great and overall very atmospheric!! Plus, how cute is Bullet? 

Then the second half, it turns to crap. I just wanted the game to be over with.. I got so disorientated I had to look up a walk-through to see what I was suppose to be looking out for..

I say that if it's on sale, get it and try it but don't pay full price for it."
165103534,english,2024.04.11 05:00,✅,✅,0.5206695199,2,creepy as hell; immersive,creepy as hell; immersive
165081299,brazilian,2024.04.10 22:30,✅,✅,0.4982578456,1,"10/05/2024
 Jogo porcamente otimizado, mas parece ser promissor.
 Joguei um pouquinho para configurar o jogo e deixar as coisas prontas para a madrugada.",
165040043,brazilian,2024.04.10 09:18,✅,✅,0.5238095522,1,"Sinceramente o jogo me deu um medo do c4r4lh0, mas tirando isso é um bom jogo. 
Meu veredito: 9,5/10
Explicação: apenas espere uma promoção.",
165009696,english,2024.04.09 22:54,✅,✅,0.5,0,yes,yes
164859468,russian,2024.04.07 22:59,✅,✅,0.5,1,Definitely i recommend this game. Great atmosphere and creepy forest. Blair Witch will be liked not only by fans of films. I have played horrors before but this game positive impressed me :),
164706414,german,2024.04.06 18:09,✅,❌,0.5,0,sehr schöne story,
164657256,spanish,2024.04.06 11:07,✅,✅,0.5352112651,3,"me gusta mas que outlast

xd",
164579135,brazilian,2024.04.06 00:57,✅,✅,0.5,0,Absolutamente cinema! Jogão recomendo muito.,
164557395,bulgarian,2024.04.05 22:48,✅,✅,0.5,0,i mean it's not a bad game but the ending is a nothing burger. good idea to purchase it on sale and you can have about 4 to 5 hours of moderate fun,
164545467,english,2024.04.05 21:45,❌,✅,0.5470426679,4,they did try to extend the game by adding tastless loops that cant be skiped way too much of a open ending and the story is not that strong,they did try to extend the game by adding tastless loops that cant be skiped way too much of a open ending and the story is not that strong
164536833,english,2024.04.05 20:58,✅,✅,0.5036764741,1,"This game is insane. Although the story quite long, its still worth playing","This game is insane. Although the story quite long, its still worth playing"
164262354,russian,2024.04.04 12:19,✅,✅,0.5,0,"Pretty good horror without annoying screamers and with oppressive atmosphere of the forest.
The Forest. The Forest here is dark, creepy and ... alive.
The dog, in my opinion, was unnecessary. You need often distract by it, which disturb from immersing yourself in the game.
Also, I think the last level is quite playing for time.
So, I recommend Blair Witch to make perfect a couple of evenings.",
