,246090,,,,,,Reviews,
43601370,english,2018.06.18 13:29,❌,✅,0.502296567,5,(its been totally abandoned) Its a shame as the game had potential.,(its been totally abandoned) Its a shame as the game had potential.
43594283,english,2018.06.18 02:50,❌,✅,0.502296567,4,"The game had potential, but it's been seemingly abandoned in its unfinished state -- a state that's not particularly engaging beyond the initial play.","The game had potential, but it's been seemingly abandoned in its unfinished state -- a state that's not particularly engaging beyond the initial play."
43592110,english,2018.06.18 00:29,❌,✅,0.502296567,4,This game had a lot of promise but the developer has since stopped development and abandoned the game. There is a fan project trying to finish the game but it's just not really worth it.,This game had a lot of promise but the developer has since stopped development and abandoned the game. There is a fan project trying to finish the game but it's just not really worth it.
43575156,english,2018.06.17 04:02,❌,✅,0.7120615244,36,"Here's a quick something:

Game was half developed, not finished at all, and dead.

The development went for several months and they found out it won't make any money so they just abandoned it.
Do not buy it.

If you are looking for games like these, try out The Spatials: Galactology.","Here's a quick something:

Game was half developed, not finished at all, and dead.

The development went for several months and they found out it won't make any money so they just abandoned it.
Do not buy it.

If you are looking for games like these, try out The Spatials: Galactology."
43574879,english,2018.06.17 03:38,❌,✅,0.5205479264,4,That moment when you come back to an early access game and find it has been long since abandoned.,That moment when you come back to an early access game and find it has been long since abandoned.
43569760,english,2018.06.16 22:08,❌,❌,0.4363837838,3,"Bad, like nearly everything Double Fine produces.","Bad, like nearly everything Double Fine produces."
43490023,english,2018.06.13 00:03,❌,✅,0.7363149524,45,"Unfinished, unbalanced and unfair.

Game was part of a bundel. Didn't read any reviews before I started to play the game. Gave the game a fair try. But the game feels unfinished, unbalanced and unfair. The game gets very difficult after playing for  a while. Most upsetting about this is that Steam keeps selling these halve baked and unfinished games.","Unfinished, unbalanced and unfair.

Game was part of a bundel. Didn't read any reviews before I started to play the game. Gave the game a fair try. But the game feels unfinished, unbalanced and unfair. The game gets very difficult after playing for  a while. Most upsetting about this is that Steam keeps selling these halve baked and unfinished games."
43455368,english,2018.06.11 05:13,❌,✅,0.6367159486,26,"This game could have been fantastic.

Unfortunately Double Fine's Standards have taken a nose dive off a cliff.
Not to mention that this was released too early and abandoned soon after. 

A game famous for how underwhelming it is. 
You're better off buying games from 10 years prior. 

DON'T BUY.","This game could have been fantastic.

Unfortunately Double Fine's Standards have taken a nose dive off a cliff.
Not to mention that this was released too early and abandoned soon after. 

A game famous for how underwhelming it is. 
You're better off buying games from 10 years prior. 

DON'T BUY."
43444414,english,2018.06.10 17:30,❌,✅,0.5,0,Abandoned pretty much as quickly as it came on sale. Bad developer cash grab.,Abandoned pretty much as quickly as it came on sale. Bad developer cash grab.
43419471,english,2018.06.09 13:47,❌,✅,0.5,1,"$10 for a half finished cancelled project?
I should ask for a refund.","$10 for a half finished cancelled project?
I should ask for a refund."
43357690,english,2018.06.06 22:29,❌,❌,0.5,0,"You know, you go onto Steam. You see a company that you know, and they ask you how their game is, and you just have to say that it's fine, when it's not really fine, but you just can't get into it because they would never understand.","You know, you go onto Steam. You see a company that you know, and they ask you how their game is, and you just have to say that it's fine, when it's not really fine, but you just can't get into it because they would never understand."
